Station Name,From,FT,To,TT,PM10(ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),RF(mm),NOx(ppb),NO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter,Latitude,Longitude
"Pusa, Delhi - DPCC",06-Aug-2021,08:00,06-Aug-2021,09:00,160.75,91.25,28.85,978.08,122.0,72.92,256.07,0.0,60.02,50.7,1.07,13.1,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,09:00,06-Aug-2021,10:00,170.0,99.5,29.27,978.45,211.7,65.72,99.42,0.0,56.3,58.48,1.07,10.7,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,10:00,06-Aug-2021,11:00,126.5,59.75,29.98,978.55,357.6,57.08,257.0,0.0,50.2,60.6,0.7,14.37,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,11:00,06-Aug-2021,12:00,77.5,37.25,30.57,977.83,580.35,51.33,325.07,0.0,44.7,65.8,0.88,27.65,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,12:00,06-Aug-2021,13:00,110.5,44.75,30.77,977.22,601.33,48.48,291.9,0.0,40.98,67.6,0.9,43.5,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,13:00,06-Aug-2021,14:00,116.0,44.75,30.73,976.4,570.25,48.3,337.1,0.0,38.75,66.97,0.65,54.8,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,14:00,06-Aug-2021,15:00,85.75,36.25,30.6,975.38,461.02,48.98,346.4,0.0,32.55,55.92,0.53,52.3,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,15:00,06-Aug-2021,16:00,68.25,30.5,30.58,974.8,332.48,51.35,329.38,0.0,28.8,49.17,0.67,44.17,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,16:00,06-Aug-2021,17:00,68.75,28.75,30.45,974.55,242.1,52.48,341.65,0.0,30.75,51.45,0.6,38.73,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,17:00,06-Aug-2021,18:00,58.25,27.25,30.02,974.5,124.95,56.35,344.6,0.0,29.6,49.88,0.62,36.75,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,18:00,06-Aug-2021,19:00,61.75,28.25,29.57,974.88,36.4,62.65,344.95,0.0,28.98,48.55,0.75,33.55,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,19:00,06-Aug-2021,20:00,88.25,38.0,29.4,975.45,5.72,64.15,318.88,0.0,33.4,53.08,1.15,17.57,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,20:00,06-Aug-2021,21:00,133.0,39.5,29.25,975.98,4.45,65.3,303.12,0.0,60.68,62.78,1.53,8.85,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,21:00,06-Aug-2021,22:00,163.0,42.75,28.8,976.85,4.45,72.33,216.93,0.0,64.0,64.45,1.12,13.8,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,22:00,06-Aug-2021,23:00,101.25,39.5,28.52,977.2,4.45,76.88,183.8,0.0,64.6,58.03,1.3,8.38,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",06-Aug-2021,23:00,07-Aug-2021,00:00,94.25,40.5,28.42,977.22,4.43,79.95,179.62,0.0,75.8,57.53,1.1,6.7,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,00:00,07-Aug-2021,01:00,68.0,39.25,28.35,976.7,4.4,81.3,179.65,0.0,72.3,57.6,1.1,6.2,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,01:00,07-Aug-2021,02:00,92.5,40.0,28.35,976.45,4.43,78.05,188.18,0.0,78.82,56.8,1.05,72.4,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,02:00,07-Aug-2021,03:00,106.5,40.5,28.23,976.57,4.4,79.17,169.68,0.0,78.82,56.8,1.05,13.5,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,03:00,07-Aug-2021,04:00,87.25,40.5,28.08,976.7,4.4,82.0,171.65,0.0,75.42,48.15,0.9,6.62,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,04:00,07-Aug-2021,05:00,77.75,34.75,27.95,976.82,4.33,82.9,176.93,0.0,79.3,47.3,0.9,8.72,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,05:00,07-Aug-2021,06:00,87.25,31.75,27.9,977.3,5.95,84.2,175.28,0.0,86.88,48.05,0.97,5.18,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,06:00,07-Aug-2021,07:00,117.25,36.75,28.1,977.78,39.73,82.47,286.48,0.0,101.53,48.42,0.88,4.4,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,07:00,07-Aug-2021,08:00,108.0,53.5,28.9,978.22,135.55,72.97,337.7,0.0,87.45,46.62,0.9,5.03,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,08:00,07-Aug-2021,09:00,151.75,71.75,29.55,978.92,254.82,64.73,88.97,0.0,66.55,53.38,0.77,4.17,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,09:00,07-Aug-2021,10:00,103.75,48.75,30.05,979.1,338.15,58.38,283.12,0.0,58.5,58.1,0.92,3.53,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,10:00,07-Aug-2021,11:00,106.0,50.5,29.47,979.33,102.85,62.05,26.5,0.0,52.3,62.78,0.85,21.25,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,11:00,07-Aug-2021,12:00,92.5,58.5,28.45,979.6,74.35,70.97,95.72,0.0,40.4,58.78,0.72,10.9,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,12:00,07-Aug-2021,13:00,43.5,27.0,27.8,979.2,284.8,77.7,345.07,0.75,28.18,42.42,0.6,17.48,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,13:00,07-Aug-2021,14:00,26.5,12.25,28.75,978.83,394.9,69.22,319.65,0.0,31.12,46.83,0.88,23.82,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,14:00,07-Aug-2021,15:00,50.5,24.0,29.08,977.7,318.43,63.68,331.62,0.0,17.25,29.78,0.8,9.43,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,15:00,07-Aug-2021,16:00,47.75,28.25,28.77,977.57,67.47,70.25,94.25,0.12,30.02,48.33,1.2,24.6,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,16:00,07-Aug-2021,17:00,59.75,28.75,28.8,977.5,113.05,73.65,249.62,0.0,68.53,65.75,1.4,26.75,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,17:00,07-Aug-2021,18:00,87.75,45.75,28.82,977.42,70.8,70.62,94.95,0.0,66.17,76.47,1.25,19.07,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,18:00,07-Aug-2021,19:00,119.5,45.5,28.68,977.5,25.15,74.08,9.38,0.0,61.57,76.17,1.7,13.42,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,19:00,07-Aug-2021,20:00,147.75,48.5,28.5,978.08,4.75,76.28,9.88,0.0,83.6,80.28,1.9,7.27,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,20:00,07-Aug-2021,21:00,138.5,51.75,28.25,978.75,4.43,81.82,10.12,0.0,75.03,75.35,1.63,8.72,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,21:00,07-Aug-2021,22:00,86.0,51.75,28.32,979.43,4.33,81.25,56.4,0.0,93.5,65.67,2.33,7.42,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,22:00,07-Aug-2021,23:00,163.0,61.0,28.32,979.65,4.35,79.1,295.45,0.0,130.7,61.15,1.68,5.95,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",07-Aug-2021,23:00,08-Aug-2021,00:00,153.5,53.25,28.17,979.72,4.33,82.38,239.18,0.0,115.33,61.75,1.52,6.03,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,00:00,08-Aug-2021,01:00,126.0,47.5,28.02,979.35,4.33,84.28,116.0,0.0,111.58,59.9,1.65,5.88,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,01:00,08-Aug-2021,02:00,140.25,50.25,28.0,979.1,4.3,84.8,116.0,0.0,109.15,52.45,1.75,68.1,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,02:00,08-Aug-2021,03:00,168.5,63.0,28.2,978.9,4.3,81.55,210.45,0.0,94.6,38.5,1.75,20.0,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,03:00,08-Aug-2021,04:00,143.25,62.5,28.05,979.02,4.28,83.33,339.8,0.0,88.98,46.1,1.07,14.8,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,04:00,08-Aug-2021,05:00,120.75,63.25,28.0,979.08,4.3,84.78,339.8,0.0,88.93,48.35,1.12,10.15,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,05:00,08-Aug-2021,06:00,133.75,72.25,28.0,979.5,5.47,85.68,339.8,0.0,93.1,46.02,1.05,12.15,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,06:00,08-Aug-2021,07:00,139.5,78.75,28.02,979.92,32.98,85.15,339.83,0.0,95.22,47.5,0.97,15.23,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,07:00,08-Aug-2021,08:00,139.0,80.75,28.4,980.23,129.5,77.62,339.95,0.0,90.12,50.92,0.78,12.38,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,08:00,08-Aug-2021,09:00,143.25,90.25,29.3,980.62,260.0,68.02,340.05,0.0,76.83,54.02,0.83,8.7,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,09:00,08-Aug-2021,10:00,168.5,94.0,29.85,980.65,367.95,62.4,319.82,0.0,64.3,64.47,0.97,14.7,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,10:00,08-Aug-2021,11:00,158.75,92.0,30.0,980.5,316.05,62.15,284.3,0.0,36.3,47.9,1.05,21.25,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,11:00,08-Aug-2021,12:00,165.0,81.75,28.3,980.43,27.03,76.37,227.3,6.33,30.9,54.2,0.87,3.0,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,12:00,08-Aug-2021,13:00,99.25,55.75,27.12,980.27,41.03,86.47,140.4,6.0,24.8,39.27,0.57,13.0,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,13:00,08-Aug-2021,14:00,31.25,16.5,27.48,979.62,29.05,87.2,98.67,0.0,70.22,47.62,1.92,16.62,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,14:00,08-Aug-2021,15:00,45.5,22.0,27.58,979.6,23.65,86.85,181.57,0.0,129.6,58.0,1.8,12.0,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,15:00,08-Aug-2021,16:00,58.75,34.0,27.62,979.12,25.73,87.0,195.27,0.12,124.8,59.85,1.35,7.2,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,16:00,08-Aug-2021,17:00,54.0,31.75,27.62,978.88,31.57,86.88,274.33,0.12,114.2,62.4,0.97,4.95,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,17:00,08-Aug-2021,18:00,41.0,24.25,27.57,978.65,29.57,86.65,244.7,0.0,103.52,59.7,0.95,7.95,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,18:00,08-Aug-2021,19:00,39.75,23.25,27.6,978.42,16.95,86.62,249.58,0.0,86.25,62.08,0.75,7.65,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,19:00,08-Aug-2021,20:00,43.5,27.5,27.62,979.38,5.93,86.53,335.27,0.0,89.38,58.52,1.43,9.0,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,20:00,08-Aug-2021,21:00,43.75,28.5,27.55,980.4,4.07,86.73,337.02,0.0,94.1,62.77,1.3,6.68,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,21:00,08-Aug-2021,22:00,63.75,29.75,27.58,980.9,4.1,86.82,334.47,0.0,96.97,57.48,1.6,7.2,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,22:00,08-Aug-2021,23:00,81.0,45.25,27.6,981.0,4.12,86.95,341.5,0.0,139.0,56.88,2.55,35.92,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",08-Aug-2021,23:00,09-Aug-2021,00:00,152.0,64.0,27.55,981.0,4.1,86.7,96.75,0.0,175.93,59.28,1.9,49.25,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,00:00,09-Aug-2021,01:00,140.5,53.25,27.55,980.9,4.1,87.0,6.75,0.0,139.67,56.0,1.73,42.75,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,01:00,09-Aug-2021,02:00,108.5,49.75,27.6,980.53,4.1,87.0,7.58,0.0,120.7,49.3,1.5,34.3,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,02:00,09-Aug-2021,03:00,106.5,55.5,27.63,980.05,4.07,87.05,14.98,0.0,88.2,46.7,1.5,20.0,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,03:00,09-Aug-2021,04:00,81.0,55.25,27.63,979.75,4.1,86.75,114.45,0.0,85.12,49.4,1.0,11.1,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,04:00,09-Aug-2021,05:00,90.25,49.25,27.62,979.5,4.07,86.8,190.88,0.0,81.1,50.12,0.78,7.17,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,05:00,09-Aug-2021,06:00,89.0,47.75,27.55,979.7,5.07,87.25,294.85,0.0,74.25,49.42,0.88,8.97,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,06:00,09-Aug-2021,07:00,87.75,49.5,27.6,980.3,25.18,87.1,331.88,0.0,97.12,48.8,0.88,10.7,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,07:00,09-Aug-2021,08:00,112.25,50.25,27.75,980.7,75.25,84.3,316.33,0.12,95.8,48.65,0.85,11.07,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,08:00,09-Aug-2021,09:00,128.0,58.25,28.07,981.1,121.3,78.78,233.38,0.0,80.3,53.95,0.53,10.55,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,09:00,09-Aug-2021,10:00,104.25,61.75,28.95,981.2,252.4,70.53,136.73,0.0,90.25,58.17,1.82,13.15,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,10:00,09-Aug-2021,11:00,175.75,64.25,29.88,980.77,326.2,63.65,140.4,0.0,109.07,65.48,2.25,12.35,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,11:00,09-Aug-2021,12:00,196.25,81.0,29.73,980.55,399.27,63.77,263.85,0.0,100.2,80.78,1.67,18.85,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,12:00,09-Aug-2021,13:00,181.5,94.0,30.2,980.33,357.3,58.92,240.45,0.0,70.1,90.8,1.52,28.7,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,13:00,09-Aug-2021,14:00,165.0,69.0,30.35,980.12,405.52,56.48,234.88,0.0,58.65,86.23,1.38,21.88,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,14:00,09-Aug-2021,15:00,166.25,66.25,30.0,979.27,332.5,57.35,321.15,0.0,46.03,68.83,0.8,48.5,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,15:00,09-Aug-2021,16:00,132.5,67.25,29.5,978.38,257.58,62.68,262.1,0.0,14.2,24.15,0.72,45.72,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,16:00,09-Aug-2021,17:00,101.0,64.25,29.12,977.62,198.43,66.78,108.83,0.0,16.23,28.15,0.8,55.85,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,17:00,09-Aug-2021,18:00,104.0,52.5,28.95,977.78,123.75,69.45,21.88,0.0,44.9,73.35,0.93,23.4,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,18:00,09-Aug-2021,19:00,117.25,50.75,28.73,978.3,27.33,72.92,42.1,0.0,80.65,101.72,1.25,7.42,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,19:00,09-Aug-2021,20:00,142.25,50.0,28.4,978.58,4.85,76.42,70.32,0.0,88.78,75.32,1.5,13.07,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,20:00,09-Aug-2021,21:00,178.0,47.0,28.2,978.82,4.47,77.58,81.12,0.0,100.8,65.35,1.5,14.53,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,21:00,09-Aug-2021,22:00,172.25,38.75,28.15,979.1,4.4,77.92,92.7,0.0,117.03,56.8,1.23,6.7,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,22:00,09-Aug-2021,23:00,140.5,38.25,27.85,979.5,4.4,82.03,46.2,0.0,93.43,55.78,0.75,8.9,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",09-Aug-2021,23:00,10-Aug-2021,00:00,78.75,32.5,27.88,979.73,4.35,83.17,68.25,0.0,74.22,54.38,0.77,7.97,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,00:00,10-Aug-2021,01:00,107.0,39.0,28.02,979.72,4.35,82.25,111.3,0.0,71.8,53.45,0.75,6.88,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,01:00,10-Aug-2021,02:00,115.5,40.0,28.2,979.25,4.35,79.52,141.45,0.0,66.78,48.8,0.65,57.7,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,02:00,10-Aug-2021,03:00,119.75,50.0,27.95,978.88,4.4,76.4,144.65,0.0,53.4,45.7,0.65,5.8,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,03:00,10-Aug-2021,04:00,102.75,39.25,28.0,978.35,4.4,75.15,133.43,0.0,51.0,46.75,0.5,3.37,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,04:00,10-Aug-2021,05:00,87.0,26.0,27.85,978.02,4.45,76.75,163.85,0.0,54.6,47.77,0.7,3.85,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,05:00,10-Aug-2021,06:00,109.25,30.5,27.8,978.1,5.85,77.12,151.65,0.0,66.38,49.05,0.82,4.78,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,06:00,10-Aug-2021,07:00,122.0,36.0,28.12,978.6,52.35,74.95,141.85,0.0,120.92,47.9,0.92,5.58,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,07:00,10-Aug-2021,08:00,134.0,38.0,28.6,978.95,120.93,70.25,163.2,0.0,134.62,47.62,0.95,3.8,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,08:00,10-Aug-2021,09:00,134.0,37.25,29.27,979.2,291.27,65.62,159.3,0.0,146.8,49.85,1.07,7.1,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,09:00,10-Aug-2021,10:00,196.0,41.25,29.92,979.4,460.12,59.4,177.32,0.0,121.58,55.77,1.08,8.67,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,10:00,10-Aug-2021,11:00,196.0,33.75,30.07,979.58,525.98,56.73,186.95,0.0,107.5,55.58,1.0,11.4,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,11:00,10-Aug-2021,12:00,196.0,37.0,30.18,979.33,443.52,56.23,189.85,0.0,62.12,58.57,0.95,12.12,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,12:00,10-Aug-2021,13:00,196.0,40.0,30.53,979.12,596.5,53.3,193.15,0.0,45.42,59.28,0.82,12.9,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,13:00,10-Aug-2021,14:00,196.0,42.33,30.88,978.55,627.95,50.92,198.93,0.0,43.97,59.17,0.88,15.97,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,14:00,10-Aug-2021,15:00,196.0,46.25,30.92,977.65,573.35,50.55,196.85,0.0,43.28,59.63,0.87,16.77,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,15:00,10-Aug-2021,16:00,196.0,42.75,30.92,976.85,482.35,49.98,197.12,0.0,59.38,64.1,1.05,22.1,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,16:00,10-Aug-2021,17:00,196.0,40.75,30.85,976.27,329.27,50.08,203.48,0.0,66.95,63.55,1.15,18.95,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,17:00,10-Aug-2021,18:00,196.0,46.0,30.73,975.88,164.65,51.92,194.98,0.0,76.88,69.0,1.43,15.73,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,18:00,10-Aug-2021,19:00,196.0,45.75,30.33,975.92,39.73,56.18,209.17,0.0,101.12,68.38,2.25,12.55,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,19:00,10-Aug-2021,20:00,196.0,49.0,29.85,976.38,5.12,60.88,205.5,0.0,119.22,70.47,2.83,12.5,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,20:00,10-Aug-2021,21:00,196.0,61.0,29.32,976.8,4.47,68.43,161.75,0.0,130.67,65.58,2.67,15.35,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,21:00,10-Aug-2021,22:00,196.0,60.5,29.12,977.42,4.47,71.88,166.88,0.0,123.12,62.12,1.75,11.62,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,22:00,10-Aug-2021,23:00,196.0,58.5,29.4,977.77,4.43,64.52,157.38,0.0,170.2,60.08,1.43,4.57,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",10-Aug-2021,23:00,11-Aug-2021,00:00,129.0,50.0,29.17,977.95,4.43,63.12,175.35,0.0,122.6,55.1,0.43,1.5,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,00:00,11-Aug-2021,01:00,125.25,28.5,29.05,977.83,4.45,64.0,178.43,0.0,78.85,52.85,0.18,4.55,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,01:00,11-Aug-2021,02:00,104.25,25.25,28.87,977.58,4.43,64.42,185.98,0.0,55.67,50.53,0.1,10.9,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,02:00,11-Aug-2021,03:00,76.25,20.5,28.7,977.12,4.47,65.28,185.95,0.0,40.7,41.7,0.1,5.47,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,03:00,11-Aug-2021,04:00,77.0,21.0,28.58,976.92,4.43,66.0,187.08,0.0,39.42,45.77,0.5,8.07,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,04:00,11-Aug-2021,05:00,69.75,18.25,28.45,977.23,4.4,67.45,185.73,0.0,39.58,48.67,0.6,8.03,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,05:00,11-Aug-2021,06:00,78.75,20.0,28.32,977.5,5.57,68.4,176.95,0.0,50.17,48.73,0.67,5.47,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,06:00,11-Aug-2021,07:00,98.0,24.75,28.5,977.95,48.7,67.78,146.8,0.0,93.95,52.58,0.85,3.62,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,07:00,11-Aug-2021,08:00,120.5,28.0,29.03,978.53,164.8,61.85,173.12,0.0,105.02,49.98,0.83,4.1,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,08:00,11-Aug-2021,09:00,120.75,22.75,29.45,979.03,316.8,57.52,188.98,0.0,104.6,49.55,0.8,6.53,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,09:00,11-Aug-2021,10:00,149.5,26.0,29.9,979.42,470.62,54.4,190.05,0.0,91.88,46.42,0.88,9.93,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,10:00,11-Aug-2021,11:00,189.25,30.0,30.12,979.67,597.45,52.25,190.82,0.0,86.15,46.75,0.93,8.85,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,11:00,11-Aug-2021,12:00,179.75,32.0,30.32,979.62,664.38,51.18,184.15,0.0,56.5,37.38,0.85,10.38,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,12:00,11-Aug-2021,13:00,182.5,29.5,30.63,979.27,709.23,49.7,180.05,0.0,50.97,41.62,0.8,16.9,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,13:00,11-Aug-2021,14:00,174.75,30.5,31.2,978.92,677.8,48.72,181.12,0.0,64.12,54.12,0.92,17.2,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,14:00,11-Aug-2021,15:00,171.25,29.25,30.75,978.3,587.62,48.67,180.62,0.0,75.1,60.13,0.9,15.93,1,0,0,0,28.639645,77.146263
"Pusa, Delhi - DPCC",11-Aug-2021,15:00,11-Aug-2021,16:00,163.0,30.0,30.77,977.67,486.5,48.75,188.6,0.0,77.32,61.42,0.85,16.98,1,0,0,0,28.639645,77.146263
