Station Name,From,FT,To,TT,PM10(ug/m3),PM2.5(ug/m3),AT(),BP(mmHg),SR(W/mt2),RH(%),WD(degree),RF(mm),NOx(ppb),NO2(ug/m3),CO(mg/m3),Ozone(ug/m3),Monsoon,Post-Monsoon,Summer,Winter,Latitude,Longitude
"Dwarka-Sector 8, Delhi - DPCC",05-Aug-2021,22:00,05-Aug-2021,23:00,106.5,31.0,30.08,975.65,5.62,62.3,11.82,0.0,31.32,28.17,0.9,6.98,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",05-Aug-2021,23:00,06-Aug-2021,00:00,103.25,33.25,29.78,975.83,6.2,63.23,26.18,0.0,27.35,24.75,0.7,8.45,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,00:00,06-Aug-2021,01:00,86.25,33.0,29.55,975.88,6.17,64.4,25.22,0.0,21.62,20.67,0.6,9.85,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,01:00,06-Aug-2021,02:00,72.25,30.0,29.23,975.77,6.4,65.22,22.98,0.0,20.6,19.62,0.5,11.7,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,02:00,06-Aug-2021,03:00,61.25,33.5,29.05,975.08,6.65,67.07,22.62,0.0,18.8,16.1,0.5,11.12,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,03:00,06-Aug-2021,04:00,84.25,45.5,29.02,974.52,6.75,68.5,56.5,0.0,23.45,21.33,0.57,6.82,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,04:00,06-Aug-2021,05:00,102.5,55.5,28.6,974.53,6.75,70.72,26.17,0.0,29.17,23.1,0.63,3.85,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,05:00,06-Aug-2021,06:00,121.0,72.5,28.42,975.08,7.7,72.28,12.68,0.0,32.17,24.57,0.7,8.6,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,06:00,06-Aug-2021,07:00,134.0,74.0,28.82,975.42,36.27,71.1,96.97,0.0,38.1,24.17,0.82,11.72,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,07:00,06-Aug-2021,08:00,157.75,75.0,29.95,976.38,71.93,65.7,28.0,0.0,38.27,27.93,0.9,11.65,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,08:00,06-Aug-2021,09:00,178.25,78.75,31.0,976.83,157.5,59.72,65.58,0.0,44.25,31.55,0.93,18.47,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,09:00,06-Aug-2021,10:00,211.5,76.75,31.88,977.15,176.85,55.17,93.28,0.0,40.5,32.45,0.85,24.32,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,10:00,06-Aug-2021,11:00,196.75,62.5,32.83,977.27,230.35,51.85,73.17,0.0,34.6,27.43,0.8,26.85,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,11:00,06-Aug-2021,12:00,179.75,58.25,35.02,976.38,547.52,43.07,124.25,0.0,29.75,25.53,0.77,51.25,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,12:00,06-Aug-2021,13:00,167.0,57.0,36.23,975.73,584.5,39.65,23.55,0.0,22.23,20.73,0.8,71.12,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,13:00,06-Aug-2021,14:00,172.5,56.75,36.17,974.75,443.95,41.05,252.7,0.0,23.02,19.3,0.73,83.6,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,14:00,06-Aug-2021,15:00,180.0,66.67,36.02,973.92,349.82,41.42,23.82,0.0,17.18,15.75,0.65,79.6,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,15:00,06-Aug-2021,16:00,141.75,50.25,35.8,973.6,269.5,42.78,41.62,0.0,15.55,13.03,0.5,63.48,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,16:00,06-Aug-2021,17:00,110.0,42.25,36.15,973.12,250.07,42.33,64.58,0.0,14.8,12.55,0.57,55.58,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,17:00,06-Aug-2021,18:00,119.25,34.5,35.0,973.15,124.47,46.28,49.23,0.0,18.57,15.68,0.62,40.55,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,18:00,06-Aug-2021,19:00,137.0,37.0,33.4,973.58,23.67,52.28,68.73,0.0,28.7,24.0,0.9,25.03,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,19:00,06-Aug-2021,20:00,158.25,39.25,31.73,974.02,4.85,57.55,210.93,0.62,36.82,28.63,1.02,18.45,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,20:00,06-Aug-2021,21:00,119.25,35.5,26.65,974.55,4.05,78.25,246.67,0.25,44.35,25.25,0.9,12.2,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,21:00,06-Aug-2021,22:00,32.0,23.5,27.48,975.35,4.8,79.97,208.73,0.0,62.02,27.95,1.38,4.08,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,22:00,06-Aug-2021,23:00,52.5,27.25,27.73,975.65,4.45,80.17,224.38,0.0,75.78,30.95,1.43,3.38,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",06-Aug-2021,23:00,07-Aug-2021,00:00,72.75,26.5,22.55,975.42,3.85,80.2,248.38,0.0,66.57,30.3,1.1,3.38,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,00:00,07-Aug-2021,01:00,86.0,32.0,19.63,975.05,4.42,80.5,96.4,0.0,76.55,27.9,1.25,3.03,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,01:00,07-Aug-2021,02:00,90.25,36.25,28.17,975.02,4.8,79.9,90.08,0.0,58.73,31.32,0.9,3.9,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,02:00,07-Aug-2021,03:00,86.5,39.75,28.15,975.03,4.25,80.15,177.8,0.0,63.4,30.5,0.9,3.57,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,03:00,07-Aug-2021,04:00,93.5,39.0,22.9,975.0,4.15,79.77,197.2,0.0,61.33,29.97,0.88,2.92,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,04:00,07-Aug-2021,05:00,101.5,39.5,21.5,975.08,3.85,79.85,225.82,0.0,49.02,24.53,0.7,3.1,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,05:00,07-Aug-2021,06:00,110.75,42.75,26.93,975.55,4.95,80.1,206.25,0.0,43.48,19.27,0.93,3.3,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,06:00,07-Aug-2021,07:00,148.0,48.5,19.32,976.12,30.67,79.6,201.2,0.0,72.95,19.48,1.27,3.3,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,07:00,07-Aug-2021,08:00,178.25,50.5,26.4,976.5,80.77,74.57,213.57,0.0,51.62,25.3,0.8,3.8,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,08:00,07-Aug-2021,09:00,163.0,55.0,30.77,977.12,144.75,70.4,244.2,0.0,59.55,31.82,0.95,5.45,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,09:00,07-Aug-2021,10:00,219.0,62.5,32.65,977.47,321.73,59.45,124.78,0.0,51.07,33.15,0.9,13.7,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,10:00,07-Aug-2021,11:00,198.0,59.0,31.92,977.82,214.53,50.25,91.12,0.0,28.65,25.55,0.77,29.75,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,11:00,07-Aug-2021,12:00,168.25,60.25,31.43,977.95,150.22,56.92,60.27,0.0,24.27,19.65,0.75,28.5,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,12:00,07-Aug-2021,13:00,132.5,45.75,31.02,977.62,460.0,54.45,31.83,0.0,17.0,13.45,0.5,23.43,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,13:00,07-Aug-2021,14:00,57.25,18.0,32.38,977.3,304.25,48.05,22.62,0.0,19.1,15.5,0.55,28.95,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,14:00,07-Aug-2021,15:00,81.5,25.67,30.82,976.18,151.75,56.7,97.97,0.0,21.6,19.45,0.7,32.85,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,15:00,07-Aug-2021,16:00,89.75,41.0,30.48,976.17,91.35,63.65,131.03,0.12,25.48,22.05,0.8,32.98,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,16:00,07-Aug-2021,17:00,97.0,41.75,30.22,975.7,91.0,69.65,276.8,0.0,39.27,30.3,0.87,28.18,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,17:00,07-Aug-2021,18:00,127.5,40.25,29.85,975.6,60.07,66.6,257.82,0.0,56.47,31.43,0.9,12.0,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,18:00,07-Aug-2021,19:00,165.5,28.0,25.38,975.73,21.23,68.4,262.02,0.0,46.62,26.45,0.82,9.62,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,19:00,07-Aug-2021,20:00,147.75,25.5,25.68,976.33,4.65,72.07,252.05,0.0,61.53,28.55,1.22,5.3,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,20:00,07-Aug-2021,21:00,180.0,30.0,28.15,976.9,4.6,72.33,248.07,0.0,72.38,32.75,1.27,3.98,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,21:00,07-Aug-2021,22:00,206.25,39.25,28.2,977.62,4.25,73.05,264.05,0.0,75.17,29.27,1.27,4.02,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,22:00,07-Aug-2021,23:00,202.0,42.0,27.98,977.92,4.5,75.05,239.42,0.0,52.4,25.35,1.17,4.15,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",07-Aug-2021,23:00,08-Aug-2021,00:00,181.0,47.0,27.87,978.08,4.9,76.35,216.38,0.0,44.8,22.35,0.95,4.05,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,00:00,08-Aug-2021,01:00,134.0,48.75,27.48,977.58,4.25,76.35,269.38,0.0,39.27,22.85,0.73,4.0,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,01:00,08-Aug-2021,02:00,118.25,58.25,27.5,977.33,4.45,77.03,270.5,0.0,27.07,18.68,0.67,4.5,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,02:00,08-Aug-2021,03:00,96.0,45.0,27.63,977.15,4.68,77.0,286.57,0.0,29.7,18.1,0.7,4.55,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,03:00,08-Aug-2021,04:00,117.5,50.25,27.75,977.43,5.08,76.88,205.12,0.0,27.67,19.65,0.7,4.33,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,04:00,08-Aug-2021,05:00,120.0,57.5,27.52,977.38,4.55,78.08,252.48,0.0,30.3,17.52,0.63,3.88,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,05:00,08-Aug-2021,06:00,117.0,59.0,27.23,977.78,5.38,78.6,255.32,0.0,23.15,14.75,0.65,3.62,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,06:00,08-Aug-2021,07:00,110.25,57.0,27.32,978.2,19.8,78.53,247.75,0.0,34.7,15.45,0.77,3.85,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,07:00,08-Aug-2021,08:00,143.25,53.5,28.12,978.48,100.57,74.6,277.1,0.0,34.45,16.15,0.78,4.42,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,08:00,08-Aug-2021,09:00,163.0,68.0,26.9,978.97,148.62,67.6,257.12,0.0,37.28,19.83,0.97,5.82,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,09:00,08-Aug-2021,10:00,234.25,89.33,30.82,979.05,319.07,56.77,236.3,0.0,35.0,22.68,0.97,10.4,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,10:00,08-Aug-2021,11:00,244.5,90.25,32.45,978.88,235.7,53.9,249.65,0.0,36.12,26.92,0.9,20.7,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,11:00,08-Aug-2021,12:00,200.25,81.33,29.95,978.77,89.67,63.65,235.27,0.0,23.73,20.53,0.68,24.5,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,12:00,08-Aug-2021,13:00,95.5,51.0,27.07,978.92,46.88,73.92,86.22,0.25,21.6,16.05,0.55,19.8,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,13:00,08-Aug-2021,14:00,32.75,19.25,26.62,978.05,21.52,79.42,210.93,0.25,33.58,24.73,0.6,12.3,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,14:00,08-Aug-2021,15:00,38.5,23.67,26.5,977.9,19.25,79.48,285.1,0.0,38.83,25.03,0.75,11.2,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,15:00,08-Aug-2021,16:00,35.0,23.5,25.67,977.5,22.95,79.62,332.35,0.12,35.9,24.83,0.77,12.75,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,16:00,08-Aug-2021,17:00,24.75,20.25,26.6,977.33,30.05,79.75,230.75,0.12,38.4,25.2,0.77,11.35,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,17:00,08-Aug-2021,18:00,40.5,25.5,26.73,977.15,28.75,79.85,101.1,0.0,34.3,26.12,1.0,10.55,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,18:00,08-Aug-2021,19:00,44.75,30.0,26.97,977.02,16.2,79.7,131.3,0.0,41.7,29.45,1.27,7.28,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,19:00,08-Aug-2021,20:00,45.0,30.75,26.73,977.98,7.18,79.7,91.62,0.0,50.12,32.67,1.43,5.38,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,20:00,08-Aug-2021,21:00,50.5,35.25,27.05,979.05,5.4,79.6,54.7,0.0,58.88,36.15,1.42,4.05,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,21:00,08-Aug-2021,22:00,57.5,39.75,27.0,979.58,5.0,78.95,43.62,0.0,58.42,34.25,1.3,4.03,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,22:00,08-Aug-2021,23:00,59.0,35.75,27.1,979.72,5.12,79.6,88.05,0.0,68.1,34.95,1.5,5.3,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",08-Aug-2021,23:00,09-Aug-2021,00:00,73.5,45.0,26.88,979.5,4.5,80.38,154.65,0.0,84.08,35.2,1.62,8.0,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,00:00,09-Aug-2021,01:00,89.5,50.5,26.9,979.38,4.45,80.22,175.15,0.0,57.93,32.33,1.3,7.57,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,01:00,09-Aug-2021,02:00,85.25,57.25,27.0,979.12,4.8,79.58,112.72,0.0,38.18,27.12,0.97,7.2,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,02:00,09-Aug-2021,03:00,76.0,55.5,26.9,978.62,4.15,79.65,165.43,0.0,27.0,22.8,0.8,6.62,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,03:00,09-Aug-2021,04:00,74.25,54.75,26.67,978.1,3.67,80.33,230.35,0.0,28.48,21.17,0.8,6.42,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,04:00,09-Aug-2021,05:00,81.25,51.33,26.42,977.8,3.55,81.78,273.43,0.0,26.5,20.77,0.8,5.75,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,05:00,09-Aug-2021,06:00,93.5,61.33,26.38,978.05,4.15,82.8,219.9,0.0,36.95,20.45,1.05,5.7,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,06:00,09-Aug-2021,07:00,102.5,65.67,26.7,978.8,16.38,81.58,128.5,0.0,35.55,18.6,1.08,5.62,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,07:00,09-Aug-2021,08:00,105.75,62.75,27.33,979.3,63.85,78.5,33.88,0.0,44.58,25.48,1.08,5.95,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,08:00,09-Aug-2021,09:00,104.0,66.25,28.35,979.5,100.4,76.22,208.32,0.0,38.08,24.6,0.88,7.47,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,09:00,09-Aug-2021,10:00,131.25,62.75,30.0,979.58,233.07,71.05,289.78,0.0,43.0,29.97,1.0,10.6,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,10:00,09-Aug-2021,11:00,207.5,67.75,31.45,979.08,319.8,61.18,256.85,0.0,34.67,26.17,0.9,21.95,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,11:00,09-Aug-2021,12:00,221.5,64.75,32.48,978.9,322.25,54.52,256.32,0.0,34.67,26.17,0.9,36.85,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,12:00,09-Aug-2021,13:00,149.0,58.33,33.7,978.85,454.8,49.1,181.65,0.0,36.55,28.85,1.2,52.27,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,13:00,09-Aug-2021,14:00,142.25,57.0,34.38,978.5,502.12,45.0,265.27,0.0,28.23,24.07,1.25,49.65,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,14:00,09-Aug-2021,15:00,129.75,52.25,34.03,977.65,290.82,47.7,267.57,0.0,22.27,19.53,0.95,52.65,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,15:00,09-Aug-2021,16:00,103.5,56.25,33.85,976.75,234.18,49.57,179.33,0.0,22.65,20.85,1.05,55.82,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,16:00,09-Aug-2021,17:00,127.25,61.33,32.93,976.35,169.25,53.25,64.57,0.0,37.62,31.07,1.2,51.57,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,17:00,09-Aug-2021,18:00,164.75,70.0,31.93,976.5,119.7,56.3,115.75,0.0,54.35,46.53,1.45,30.8,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,18:00,09-Aug-2021,19:00,183.75,60.5,29.73,976.95,24.45,63.57,142.2,0.0,59.3,45.55,1.4,17.68,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,19:00,09-Aug-2021,20:00,176.5,52.5,29.35,977.15,5.8,68.9,166.88,0.0,68.3,48.52,1.55,9.35,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,20:00,09-Aug-2021,21:00,172.75,48.5,28.3,977.32,5.62,70.5,182.75,0.0,80.45,43.0,1.55,6.2,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,21:00,09-Aug-2021,22:00,201.25,40.5,28.37,977.55,5.62,71.45,208.32,0.0,77.22,39.78,1.47,7.0,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,22:00,09-Aug-2021,23:00,204.25,39.0,28.25,977.98,5.55,72.6,210.38,0.0,51.75,36.7,1.13,8.55,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",09-Aug-2021,23:00,10-Aug-2021,00:00,139.0,40.25,28.12,978.25,5.67,73.95,209.08,0.0,42.65,32.08,1.12,8.4,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,00:00,10-Aug-2021,01:00,140.0,47.0,28.1,978.17,5.4,74.67,220.23,0.0,43.6,33.45,1.1,7.4,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,01:00,10-Aug-2021,02:00,138.25,53.5,27.68,977.7,5.45,72.2,248.82,0.0,33.97,28.52,0.85,9.6,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,02:00,10-Aug-2021,03:00,123.5,43.0,26.8,977.25,5.62,72.3,254.52,0.0,49.3,39.2,0.7,6.5,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,03:00,10-Aug-2021,04:00,124.5,32.67,26.7,976.8,5.72,72.67,245.0,0.0,28.15,25.38,0.62,9.03,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,04:00,10-Aug-2021,05:00,128.5,31.67,26.4,976.4,5.67,73.03,268.38,0.0,37.05,31.0,0.63,6.5,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,05:00,10-Aug-2021,06:00,116.75,33.25,26.18,976.45,6.68,74.17,260.62,0.0,48.73,31.17,0.85,4.72,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,06:00,10-Aug-2021,07:00,143.5,29.75,26.95,977.05,37.58,71.95,242.05,0.0,57.17,28.2,1.0,5.6,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,07:00,10-Aug-2021,08:00,223.75,34.5,27.65,977.38,57.47,67.9,259.65,0.0,52.22,27.32,0.9,7.28,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,08:00,10-Aug-2021,09:00,222.5,34.67,30.07,977.58,234.8,60.03,257.45,0.0,56.67,27.6,1.15,8.28,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,09:00,10-Aug-2021,10:00,308.0,36.25,32.2,977.75,417.75,52.12,273.95,0.0,46.15,21.52,0.82,11.32,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,10:00,10-Aug-2021,11:00,250.25,30.75,32.78,977.88,335.03,49.88,277.23,0.0,26.18,15.85,0.67,17.38,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,11:00,10-Aug-2021,12:00,201.0,32.75,34.65,977.62,601.35,44.75,283.6,0.0,31.12,19.12,0.73,19.57,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,12:00,10-Aug-2021,13:00,248.0,38.5,35.07,977.38,607.25,43.3,299.43,0.0,28.55,16.57,0.72,22.12,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,13:00,10-Aug-2021,14:00,244.75,32.0,36.02,976.85,624.55,41.22,292.95,0.0,27.3,18.43,0.73,24.45,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,14:00,10-Aug-2021,15:00,248.0,35.75,36.1,975.92,399.68,42.05,297.05,0.0,29.47,21.45,0.77,27.85,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,15:00,10-Aug-2021,16:00,256.5,37.5,36.42,975.15,426.02,41.67,311.08,0.0,25.93,17.23,0.73,27.43,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,16:00,10-Aug-2021,17:00,247.0,36.0,36.3,974.58,280.02,41.82,312.02,0.0,37.08,24.65,0.8,27.38,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,17:00,10-Aug-2021,18:00,256.5,38.0,35.2,974.1,117.97,44.55,288.15,0.0,45.0,31.83,0.93,24.83,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,18:00,10-Aug-2021,19:00,280.5,43.0,33.58,974.25,26.75,50.38,272.43,0.0,73.33,44.95,1.2,18.73,1,0,0,0,28.5710274,77.0719006
"Dwarka-Sector 8, Delhi - DPCC",10-Aug-2021,19:00,10-Aug-2021,20:00,309.75,44.0,32.25,974.73,4.38,56.32,257.8,0.0,105.05,59.85,1.88,6.35,1,0,0,0,28.5710274,77.0719006
